Key,SourceString,Comment
SettingsMenu_AudioMusicTooltip,Cambio il volume della musica nel gioco.,
SettingsMenu_AudioVoiceOver,Voci,
SettingsMenu_AudioVoiceOverTooltip,Cambio il volume dei dialoghi nel gioco.,
SettingsMenu_AudioUI,IU,
SettingsMenu_AudioUITooltip,"Cambio il volume degli effetti dell'interfaccia utente, come clic dei pulsanti e notifiche.",
SettingsMenu_GraphicsTitle,Grafica,
SaveLoadMenu_LoadTitle,Carica partita,
SaveLoadMenu_SaveTitle,Salva partita,
SaveLoadMenu_SavesTitle,Salvataggi,
SaveLoadMenu_PlaythroughsTitle,Playthrough,
SaveLoadMenu_ConfirmSaveButtonLabel,Salva partita,
SaveLoadMenu_ConfirmLoadButtonLabel,Carica partita,
SaveLoadMenu_CancelButtonLabel,Annulla,
SaveLoadMenu_NoSaves,Nessun salvataggio,
SaveLoadMenu_NoPlaythroughSelected,Seleziona Playthrough,
SaveLoadMenu_DeletePlaythroughLabel,Elimina Playthrough,
SaveLoadMenu_DeletePlaythroughTooltip,Cancella Playthrough,
SaveLoadMenu_DeleteSaveLabel,Elimina salvataggio,
SaveLoadMenu_PlaythroughGameColumnHead,Partita,
SaveLoadMenu_PlaythroughMapColumnHead,Mappa,
SaveLoadMenu_PlaythroughModeColumnHead,Modalità partita,
SaveLoadMenu_GameSaveNameColumnHead,Nome salvataggio,
SaveLoadMenu_GamePlaytimeColumnHead,Tempo in gioco,
SaveLoadMenu_GameGameTimeColumnHead,Tempo di partita,
SaveLoadMenu_GameDateTimeColumnHead,Data,
SaveLoadMenu_IsAutosave,Salvataggio automatico,
SaveLoadMenu_IsQuicksave,Salvataggio rapido,
SaveLoadMenu_IsManualSave,,
SaveLoadMenu_MostRecentPlaythrough,Playthrough più recente,
SaveLoadMenu_OtherPlaythroughs,Altri Playthrough,
SaveLoadMenu_SaveHintText,Inserisci nome salvataggio,
SaveLoadMenu_Unknown,Sconosciuto,
SaveLoadMenu_VersionWarningTitle,Attenzione,
SaveLoadMenu_VersionWarningBody,"Se questo salvataggio proviene da una versione più vecchia dell'Early Access, caricandolo potrebbe causare dei bug inaspettati.\n\nVuoi procedere comunque?",
SaveLoadMenu_VersionWarningConfirm,Carica,
SaveLoadMenu_VersionWarningCancel,Annulla,
SaveLoadTooltip_Metadata,Informazioni corporative:,
SaveLoadTooltip_Date,Data,
SaveLoadTooltip_Playtime,Tempo in gioco,
SaveLoadTooltip_Version,Versione,
SaveLoadTooltip_OldVersionWarning,"Questo salvataggio proviene da una versione precedente del gioco, potrebbe non caricarsi correttamente.",
FactionName_Landfallers,Approdatori,
FactionName_Utopians,Utopici,
MapName_Barrens,Sterili,
MapName_Water,Acqua,
MapName_Custom,Personalizzato,
ModeName_General,Normali,
Modal_Generic_Cancel,Annulla,
Modal_Quit_Title,Uscire al menu principale?,
Modal_Quit_Body,Vuoi davvero uscire al menu principale?,
Modal_Quit_Affirmative,Esci,
ShipDetails_Title,Dettagli Nave,
ShipDetails_Hull,Scafo,
ShipDetails_Hull_Tooltip,"L'integrità strutturale della nave. Quando raggiunge zero, la nave esplode.",
ShipDetails_Electricity,Energia,
ShipDetails_Electricity_Tooltip,La produzione totale e il consumo di [energy].,
ShipDetails_FuelStorage_Tooltip,Stoccaggio [fuel] attuale.,
ShipDetails_ElectricityStorage_Tooltip,Stoccaggio [energy] attuale.,
ShipDetails_Oxygen,O2,
ShipDetails_Oxygen_Label,Ossigeno,
ShipDetails_Oxygen_NoDevices_Label,Nessun Dispositivo,
ShipDetails_Oxygen_Tooltip,"Quantità di ossigeno disponibile. Se insufficiente, il tuo equipaggio subirà danni.",
ShipDetails_Oxygen_Empty_Tooltip,Posiziona i Dispositivi di *Supporto vitale* per aumentare la scorta di ossigeno e il numero di membri dell'equipaggio che è possibile supportare.,
ShipDetails_Fuel,Carburante,
ShipDetails_Fuel_Tooltip,Il Carburante totale rimanente della nave.,
ShipDetails_Oxygen_Level0,L'equipaggio sta morendo,
ShipDetails_Oxygen_Level1,L'euipaggio è incapacitato,
ShipDetails_Oxygen_Level2,L'euipaggio è indebolito,
ShipDetails_Oxygen_Level3,,
ShipDetails_Oxygen_Offline,Offline,
ShipDetails_Oxygen_Falling,Offline,
ShipDetails_Oxygen_Falling_Tooltip,[warn:Il sistema di Supporto vitale è offline!],
ShipDetails_Oxygen_InsufficientLifeSupport,Insufficiente,
ShipDetails_Crew_EmptySlot,(Slot Impiegato),
ShipDetails_Crew_EmptySlot_Tooltip,Questo *slot Impiegato vuoto* può essere riempito posizionando un'*Unità Equipaggio*.,
ShipDetails_Oxygen_Online_Tooltip,"Il sistema di *Supporto vitale* è alimentato e *online*, e fornisce supporto vitale a fino *3 Impiegati*.",
ShipDetails_Oxygen_Offline_Tooltip,[warn:Sistema di Supporto vitale offline.] Alimentalo collegandolo a un *Dispositivo che fornisce Energia* come un *Generatore* o una *Batteria*.,
ShipDetails_Oxygen_Insufficient_Tooltip,Non ci sono [warn:abbastanza Dispositivi di Supporto vitale] per supportare tutti gli Impiegati. Posiziona altri Dispositivi di *Supporto vitale*.,
ShipDetails_BarNumberFormatText,{Current},
ShipDetails_BarUnitsFormatText,/{Max},
ShipDetails_ElectricityDetails_Title,Dettagli Energia,
ShipDetails_ElectricityDetails_Description,I Generatori convertono [fuel] in [energy].,
ShipDetails_ElectricityDetails_ProducersTitle,Produttori,
ShipDetails_ElectricityDetails_ConsumersTitle,Consumatori,
ShipDetails_ElectricityDetails_None,Nessuno,
ProgressBar_DefaultFormat,{Current}/{Max},
DialogBox_PreviousPage,Precedente,
DialogBox_NextPage,Successivo,
DialogBox_PageFormatText,{CurrentPage}/{TotalPages},
DialogBox_CloseLastPage,Chiudi,
ObjectivesList_Title,Obiettivi,
PAX_SalvageTutorialPopup,Prova a *Recuperare una Rovina*\nper trovare *Risorse*!,
PAX_CombatDemo,ALPHA GAMEPLAY DEMO,
PAX_AlphaWatermark,TwitchCon 2019 Demo,
PAX_Copyright,"Copyright 2017-2019, Brace Yourself Games",
PAX_PaxWest,TWITCHCON 2019, 
PAX_ClickToStart,Clicca per iniziare, 
PAX_Scenario0ButtonLabel,Scenario A, 
PAX_Scenario0ButtonSubtitle,Nuova partita, 
PAX_Scenario0Description,Prova il gioco dal vero inizio!, 
PAX_Scenario1ButtonLabel,Scenario B, 
PAX_Scenario1ButtonSubtitle,Focus sul combattimento, 
PAX_Scenario1Description,Preparati a combattere. Hai 14 minuti per costruire una nave e sopravvivere!, 
PAX_ShipyardBuildLabel,Costruisci,
PAX_DisabledInPAXTooltip,Prossimamente!,
PAX_DemoTimeLeft,Tempo demo rimasto:,
PAX_TimeUntilNextWave,Prossimo attacco nemico:,
SkipVideoLabel,Tieni premuto un *qualsiasi tasto* per saltare*,
LoadingScreen_01_ShipyardInterior,"Grazie all'alta richiesta di design personalizzati di navi, gli ingegneri aeronautici sono una delle carriere più prestigiose su Titano. Sono seguiti a ruota dai piloti di prototipi, anche se, vista l'alto tasso di mortalità, è difficile chiamare questo lavoro una _carriera_.",
LoadingScreen_02_CityViewDark,"Nel corso degli ultimi migliaia di anni, Titano ha perso lentamente un po' della sua atmosfera tossica grazie all'interazione con il campo magnetico di Saturno. Quando però gli umani l'hanno ricolonizzato, hanno ricostituito in fretta quello strato di smog.",
LoadingScreen_03_Crevasse,"La superfice di Titano è percorsa da enormi crepacci artificiali. Gli scienziati di oggi hanno diverse teorie su come queste fenditure sono state costruite, ma siccome i loro creatori sono morti da tempo, i cittadini odierni di Titano non potranno mai conoscere la verità.",
LoadingScreen_04_WorkerLivingPod,"Durante i primi sei mesi su Titano, i nuovi arrivati dicono di sentirsi _più o meno scoraggiati_, _scoraggiati_, o _decisamente scoraggiati_ dalle loro condizioni di vita. Questa disperazione si attenua pian piano che si abituano allo status-quo di Titano.",
LoadingScreen_05_ToxicDumping,"Il Consiglio a capo di Titano non ha mai passato una legge a protezione dell'ambiente. Le Corporazioni d'altro canto dicono: senza un _ambiente_ di cui parlare, a cosa servono?",
LoadingScreen_06_ViewUpAtSaturn,Titano era una volta in orbita lungo l'asse planare di Saturno. L'antica civiltà di Titano ha usato il suo colossale potere per cambiare l'orbita della luna... solo per avere una visuale migliore degli anelli.,
LoadingScreen_07_CityStreetView,"Su Titano, il traffico veicolare e quello pedonale sono fisicamente separati. Questo migliora l'efficienza delle strade, ma espone i pedoni a grandi quantità di inquinamento atmosferico.",
LoadingScreen_08_ShipOnFire,"Il commercio non si riposa mai. Neanche i cittadini di Titano, a quanto pare, grazie all'incessante rombo dei combattimenti in atmosfera bassa.",
LoadingScreen_09_Capitalism,"La vita notturna di Titano è punteggiata da luci effervescenti, pubblicità Corporative e cittadini bagnati dalla pioggia.",
LoadingScreen_10_Construction,Kaner Machines™ permette di costruire grattacieli in tempi record. La Vectal Laser Technology® stampa un reticolato nanointrecciato di Minerali e Isotopi.,
LoadingScreen_11_Migrants,"Quando un'impresa corporativa fallisce su Titano, chiunque non sia attanagliato dal debito e dalle colpe si muove in fretta per trovare una nuova impresa a cui allacciarsi.",
LoadingScreen_12_Sun,"Come tutte le cose su Titano, la quantità di luce solare meccanica ricevuta da ogni parte della luna non è uguale. Solo i ricchi possono permettersi di vivere nelle aree più soleggiate. I poveri di Titano sono soliti rinforzare le loro fragili ossa con modifiche meccaniche, da qui il nome “gambe ad arco” per gli abitanti del Lato oscuro.",
LoadingScreen_13_Garage,"Allo staff logistico è consigliato di modificare le loro mani con ossa di titanio, se se lo possono permettere. Altrimenti, rischiano di perdere qualche dita nel corso della loro carriera.",
PlayerName_PLAYER_COUNCIL_Name,Consiglio,
PlayerName_PLAYER_NONE_Name,(Nessuno),
PlayerName_PLAYER_ONE_Name,La tua Corp.,
PlayerName_PLAYER_TWO_Name,Coalescent,
PlayerName_PLAYER_THREE_Name,Aegis,
PlayerName_PLAYER_FOUR_Name,Blah,
PlayerName_PLAYER_FIVE_Name,Bloops,
PlayerName_PLAYER_REBEL_Name,Ribelli,
SHIPYARD_TOOMANYWEAPONS,Commander:Hai cercato di aggiungere troppe armi! Questo scafo può supportare un massimo di *{0}* armi.,
SHIPYARD_TOOMANYLIFEFUPPORTS,Commander:Non puoi aggiungere più di *4* sistemi di Supporto vitale!,
SHIPYARD_TOOMANYBEDS,Commander:Non puoi aggiungere più di *12* Unità equipaggio!,
Dialog_Shipyard_Enter_Shipover,Commander:Hai già un'altra nave in volo sul Cantiere. Devi farla volare via prima di poter costruire e lanciarne un'altra!,
PLAYERACTION_CINEMATIC_REENGAGE_FIRST_ENEMY_TITLE,Nemici oltre il limite della Città,
PLAYERACTION_CINEMATIC_REENGAGE_FIRST_ENEMY_BODY,Finiscili!,
PLAYERACTION_CINEMATIC_ENCOUNTERED_HOSTILE_TITLE,Hoscasella Avvistata - Invia bond di guerra,
PLAYERACTION_CINEMATIC_ENCOUNTERED_HOSTILE_BODY_CANPAY,Il Consiglio richiede il *pagamento del bond di guerra* per poter ingaggiare in ostilità corporative.,
PLAYERACTION_CINEMATIC_ENCOUNTERED_HOSTILE_BODY_UNABLETOPAY,"Il Consiglio richiede il *pagamento del bond di guerra* per poter ingaggiare in ostilità corporative, ma *non hai abbastanza Crediti*.",
PLAYERACTION_CINEMATIC_ENCOUNTERED_REBEL_TITLE,Avvistata nave Ribelle!,
PLAYERACTION_CINEMATIC_REENGAGE_FIRST_REBEL_BODY,I Ribelli sono una spina al fianco del Consiglio. Puoi attaccarli senza *il pagamento del necessario bond di guerra*.,
BUTTON_ATTACK,Attacco!,
BUTTON_FLEE,Ritirata...,
BUTTON_BEGIN,Inizia,
BUTTON_ENGAGE,Ingaggio!,
BUTTON_CANTENGAGE,Troppo costoso,
ActionKeySettings_ChordFormat,{Ctrl}{Alt}{Shift}{Cmd}+{Key},
ActionKeySettings_Alt,Alt,
ActionKeySettings_Ctrl,Ctrl,
ActionKeySettings_Cmd,Cmd,
ActionKeySettings_Shift,Maiusc,
ActionKeySettings_Overrides_Delete,Canc,
ActionKeySettings_Overrides_LMB,LMB,
ActionKeySettings_Overrides_RMB,RMB,
Codex_Title,Codex,
Loading_Loading,Caricamento,
Loading_PressAnyKey,Premi un tasto per continuare,
Loading_Codex_Title,Codex,
Loading_Codex_1,L'atmosfera pesante di Titano e il suo sole artificiale l'hanno reso il solo luogo nel sistema solare ad avere delle rovine di un'antica civiltà ancora intatte.,
WorkerWindow_Title,Gestione Impiegati,
WorkerWindow_Description,Gli [employees] eseguono i tuoi lavori. \nI [citizens] abitano la tua Corporazione.,
WorkerWindow_TempTaskExplanation,Gli [employees] senza un lavoro a tempo pieno lavoreranno tutti i compiti temporanei disponibli.,
WorkerWindow_CreateWorkersExplanation,Spendi Artefatti a una [device:DEVICE_TRAININGSTATION] o a un Centro di conversione per convertire *Cittadini in Impiegati*.,
WorkerWindow_StatsSubtitle,Stato attuale:,
WorkerWindow_IdleCountLabel,Inattivo,
WorkerWindow_TempJobCountLabel,Lavoro temporaneo,
WorkerWindow_FullTimeJobCountLabel,Lavoro a tempo pieno,
WorkerWindow_InShipCountLabel,Nelle navi,
WorkerWindow_TotalLaborerCountLabel,Impiegati totali,
WorkerWindow_Population,Popolazione,
WorkerWindow_InTraining,In addestramento,
WorkerWindow_TempJobCategoryTitle,Lavori temporanei,
WorkerWindow_FullTimeJobCategoryTitle,Lavori a tempo pieno,
WorkerWindow_InShipJobCategoryTitle,Navi,
ConvertWorkerTooltip_CanConvert,Possibile convertire,
ConvertWorkerTooltip_CannotConvert,Impossibile convertire,
ConvertWorkerTooltip_ConvertCost,Costo conversione:,
WorkerWindow_BuyButton_Label,Impiegati in addestramento,
WorkerWindow_BuyButton_CostFormat,[credits:{Credits}],
WorkerWindow_BuyButton_NoPopulation,Non hai [citizens] da convertire. Acquisici [citizens] dalle navi Migranti.,
WorkerWindow_BuyButton_NoTrainingSlots,Non hai Dispositivi di conversione per addestrare i [citizens]. Costruisci una [device:DEVICE_TRAININGSTATION].,
WorkerWindow_BuyButton_FullTrainingSlots,Nessun spazio conversione disponibile per addestrare [citizens].,
WorkerWindow_BuyButton_NotEnoughResources,Non puoi permetterti di convertire un [citizen] in [employee].,
WorkerWindow_BuyButton_NotEnoughSupply,"Non puoi supportare altri [employees], costruisci altre [device:DEVICE_TRAININGSTATION]",
WorkerWindow_BuyButton_NoPower,Impossibile addestrare l'[employee] mentre l'Energia è offline.,
WorkerWindow_BuyButton_Success,Addestra un [citizen] a diventare [employee].,
WorkerWindow_CurrentPopulation,Cittadini:,
WorkerWindow_Working,Al lavoro:,
WorkerWindow_Idle,Inattivi:,
WorkerWindow_TrainingCount,In addestramento:,
WorkerWindow_WorkerCount,Impiegati:,
WorkerWindow_ScheduledTasks,Compiti in programma,
WorkerWindow_Workers,Impiegati,
WorkerWindow_NoWorkers,Senza Impiegati,
WorkerWindow_NoWorkersInShips,Nessun Impiegato nelle navi,
WorkerWindow_NoScheduledTasks,Nessun compito in programma,
WorkerWindow_Checklist_Title,Requisiti:,
WorkerWindow_Checklist_LivingSpace,Costruisci\nSpazio\nabitativo,
WorkerWindow_Checklist_Population,Ottieni migranti,
WorkerWindow_Checklist_ConversionCapsule,Costruisci\nCapsule di\nconversione,
WorkerWindow_SimpleMode,Semplice,
WorkerWindow_ComplexMode,Avanzato,
WorkerWindow_DragDropExplanation,Trascina le linee dei lavori per cambiare le priorità degli Impiegati:,
WorkerTask_General_Name,Generale,
WorkerTask_General_Description,Generale,
WorkerTask_Transportation_Name,Trasporti,
WorkerTask_Transportation_Description,Trasporti,
WorkerTask_Construction_Name,Costruzione,
WorkerTask_Construction_Description,Costruzione,
WorkerTask_Fabrication_Name,Fabbricazione,
WorkerTask_Fabrication_Description,Fabbricazione,
WorkerTask_ResourceProcessing_Name,Lavorazione Risorse,
WorkerTask_ResourceProcessing_Description,Lavorazione Risorse,
WorkerTask_Research_Name,Ricerca,
WorkerTask_Research_Description,Ricerca,
WorkerTask_MilitaryGunner_Name,Militare - Artigliere,
WorkerTask_MilitaryGunner_Description,Militare - Artigliere,
WorkerTask_MilitaryGeneral_Name,Militare - Generale,
WorkerTask_MilitaryGeneral_Description,Militare - Generale,
WorkerTask_Office_Name,Ufficio,
WorkerTask_Office_Description,Ufficio,
WorkerTask_Mining_Name,Miniera,
WorkerTask_Mining_Description,Miniera,
WorkerAllocation_TooltipFormat,Imposta gli [employees] a {WorkerCount}.,
WorkerAllocation_WorkersAssigned,Impiegati assegnati:,
TopLocationTab_City,Citta',
TopLocationTab_Combat,Combattimento,
TopLocationTab_BackToCity,Ritorna alla Città,
LogWindow_Title,Log,
BuildingInterior_FloorSelectionTitle,Cambia piano,
BuildingInterior_CombatFloorButtonLabel,Piano combatt.,
BuildingInterior_CombatFloorButtonTooltip,Mostra il *Piano di combattimento*,
BuildingInterior_Floor0ButtonLabel,Piano terra,
BuildingInterior_Floor0ButtonTooltip,Mostra il *Livello 1*,
BuildingInterior_Floor1ButtonLabel,1° piano,
BuildingInterior_Floor1ButtonTooltip,Mostra il *Livello 2*,
BuildingInterior_Floor2ButtonLabel,2° piano,
BuildingInterior_Floor2ButtonTooltip,Mostra il *Livello 3*,
BuildingInterior_CombatFloorInaccessibleTooltip,Piano di combattimento disattivato nell'*Early Access*.,
BuildingInterior_NoRegularFloorTooltip,I *Centri di comando* non hanno piani regolari.,
MigrantWindow_Title,Migrazioni extra-mondo,
MigrantWindow_DescriptionBeforeUnlock,"Sblocca l'*Astroporto* per accedere alle *navi Migranti* che possono essere acquistate con l'[influence].\nLe navi arrivano da diversi pianeti, e portano\n[citizens], [minerals] e [isotopes].",
MigrantWindow_Explanation,"Scambia [influence] con i contenuti delle navi Migranti. \nLe navi possono contenere [citizens], [minerals] e [isotopes].",
MigrantWindow_AvailablePopulationSpace,Spazio abitativo,
MigrantWindow_NoSpaceWarning,Nessuno spazio per i migranti,
MigrantWindow_CurrentInfluence,Influenza,
MigrantWindow_LaneStatusEnRoute,In arrivo,
MigrantWindow_LaneStatusDocked,Attraccata,
MigrantWindow_LaneStatusDelivering,In consegna,
MigrantWindow_IncomingShipsColumn,Navi in arrivo,
MigrantWindow_Sold,Venduta,
MigrantWindow_NoBids,Non reclamata,
MigrantWindow_NoMigrants,Nessuno,
MigrantWindow_NoAuctionPhase_Title,In viaggio,
MigrantWindow_NoAuctionPhase_IncomingShipCountFormat,"{ShipsList} {ShipTypeCount}|plural(one=nave Migranti, other=navi Migranti) sono in rotta verso la Stazione spaziale del Consiglio.",
MigrantWindow_NoAuctionPhase_Description,Prepara Spazio abitativo e Influenza se vuoi reclamare dei migranti.,
MigrantWindow_OpenAuctionPhase_Title,Reclama navi,
MigrantWindow_ClosedAuctionPhase_Title,Risultati,
MigrantWindow_TimeLeftFormat,{Time},
MigrantWindow_CannotBid_NoLivingSpaceReason,*Spazio abitativo*\ninsufficiente,
MigrantWindow_CannotBid_NoResourceSpaceReason,*Stoccaggio Astroporto*\ninsufficiente,
MigrantWindow_CannotBid_NotEnoughInfluenceReason,*Influenza* insufficiente,
MigrantWindow_Cargo,Carico:,
MigrantWindow_ConfirmChoiceButtonLabel,Conferma scelta,
MigrantWindow_MigrantStorage,Stoccaggio Astroporto,
MigrantWindow_MigrantStorageShort,Astroporto,
MigrantWindow_ShipSizeCount_Format,*{ShipCount} {ShipSize}*,
MigrantWindow_ShipSize_Small,Piccola,
MigrantWindow_ShipSize_Medium,Media,
MigrantWindow_ShipSize_Large,Grande,
MigrantWindow_ShipSize_ExtraLarge,Molto grande,
MigrantLane_LaneEarth_Name,Terra,
MigrantLane_LaneVenus_Name,Venere,
MigrantLane_LaneMars_Name,Marte,
MigrantLane_LaneJupiter_Name,Giove,
MigrantLane_LaneMoon_Name,Luna,
MigrantShip_AS0_Name,Velotrasporto Glückauf,
MigrantShip_AS0_Description,"Costruita con la velocità in mente e non la comodità. Chissene frega se il viaggio è doloroso, se è corto?",
MigrantShip_AS1_Name,Procella XS,
MigrantShip_AS1_Description,"Economica nell'acquisto, nel funzionamento e nella rivendita. L'imbarcazione preferita dalle compagnie di spedizioni e dai contrabbandieri.",
MigrantShip_AS2_Name,Imbrium Micro,
MigrantShip_AS2_Description,"L'equipaggio dice che è come una ""scatola di scarpe con dei motori attaccati sopra"". I passeggeri dicono la stessa cosa... solo con meno entusiasmo.",
MigrantShip_AM0_Name,Cadence,
MigrantShip_AM0_Description,"Un elegante incrociatore, probabilmente prodotto nei cantieri lunari.",
MigrantShip_AM1_Name,Ranger Clydesfall,
MigrantShip_AM1_Description,"In origine una imbarcazione per salti brevi Luna-Terra, il nuovo modello della Clydesfall può arrivare ora fino a Titano (il più delle volte).",
MigrantShip_AM2_Name,Meno 67,
MigrantShip_AM2_Description,La Meno ha la _metà_ degli smorzatori di vibrazione richiesti per atterrare in sicurezza sulla Terra. Soluzione: non atterrare mai sulla Terra.,
MigrantShip_AM3_Name,Kona XClass,
MigrantShip_AM3_Description,Il CEO della Kona Enterprises è stato di recente incarcerato per crimini di guerra su Marte. Le vendite dei vascelli Kona sono aumentate da allora del 20%.,
MigrantShip_AL0_Name,Nave da crociera 'Melody',
MigrantShip_AL0_Description,"Sull'onda delle vecchie crociere sul mare della Terra antica, la 'Melody' sfoggia il meglio in comfort e stile.",
MigrantShip_AL1_Name,Mare Airliner 340,
MigrantShip_AL1_Description,Affidabile ed efficiente. Però su questo modello le cuccette per i passeggeri sono notoriamente scomode.,
MigrantShip_AL2_Name,Ayla Freightmaster,
MigrantShip_AL2_Description,Le Freightmaster sono navi _solide_. Non andare sbadatamente addosso a una di queste con la tua nell'astroporto. Vincerebbero questo scontro a mani basse.,
MigrantShip_AL3_Name,Arecibo Goliath 2,
MigrantShip_AL3_Description,"Un bug di lancio di una Goliath 1 ha distrutto l'ascensore spaziale di Parigi. L'Arecibo ha pagato caro e salato. Ora la Goliath 2 è sicura, dicono.",
MigrantShip_BS0_Name,MSS Tigris,
MigrantShip_BS0_Description,Le navi marziane come la Tigris sono un misto tra un mercantile e un trasporto corazzato.,
MigrantShip_BS1_Name,Tharsis 2500,
MigrantShip_BS1_Description,Rosso marte per patriottismo. Fatta su Marte per patriottismo. Soggetto alle lasche leggi di controllo dei veicoli di Marte per patriottismo.,
MigrantShip_BS2_Name,Argyre 13A,
MigrantShip_BS2_Description,Le Argyre ci vanno leggere sull'isolamento termico. Le paratie dietro ai motori si scaldano così tanto durante il volo che ci puoi friggere il pranzo sopra.,
MigrantShip_BS3_Name,Diacria Modello 10,
MigrantShip_BS3_Description,"Per un difetto di progettazione, la maggior parte delle Modello 10 puzzano tantissimo di carburante spaziale (altamente tossico). Inoltre tendono ad esplodere facilmente.",
MigrantShip_BM0_Name,MSS Athena,
MigrantShip_BM0_Description,"Marte continua a essere innovativo nel campo dei trasporti ibridi, equamente validi per personale e carico.",
MigrantShip_BM1_Name,Incrociatore Noachis,
MigrantShip_BM1_Description,Alcuni dei più vecchi mercanti di Marte sono immigrati lì in una Noachis. È incredibile come queste navi possano volare ancora.,
MigrantShip_BM2_Name,Phobian KQ,
MigrantShip_BM2_Description,"I capitani amano essere assegnati a una Phobian. Hanno i loro bei alloggi comodi, software di attraccaggio all'avanguardia e non esplodono quasi mai.",
MigrantShip_BM3_Name,Aurora NonLux,
MigrantShip_BM3_Description,"Leggermente non lussuosa. OK, molto non lussuosa. Non lussuosa per niente. Molto veloce e consuma poco, però.",
MigrantShip_BL0_Name,Olympus MegaMover,
MigrantShip_BL0_Description,La maggior parte delle MegaMover sono trasporti di carichi vivi riammodernati. (Per questo la maggior parte dei compartimenti passeggeri puzzano di alga marcia.),
MigrantShip_BL1_Name,Flammarion AIS,
MigrantShip_BL1_Description,"Vendute come navi comandate da IA. Sfortunatamente per la Flammarion, è meno costoso modificarle per un equipaggio umano che pagare l'abbonamento all'IA.",
MigrantShip_BL2_Name,Wells XCraft Pesante,
MigrantShip_BL2_Description,Famigeratamente facile abbordarla per i pirati. Molti proprietari installano delle sicure di attracco di terze parti.,
MigrantShip_CS0_Name,FOI FerryJet,
MigrantShip_CS0_Description,"La Foshan Orbital Industries non sacrifica mai la bellezza per la velocità. Se assumi i migliori ingegneri sulla Terra, puoi avere entrambe.",
MigrantShip_CS1_Name,Nazca Ultraleggera,
MigrantShip_CS1_Description,Un trasportatore così elegante che sembra una lussuosa nave per feste. La preferita dai manager delle corporazioni minerarie che fanno i pendolari sulla Cintura.,
MigrantShip_CS2_Name,Strathcona 28,
MigrantShip_CS2_Description,"È una bella nave: ben costruita, veloce, e pure facile da riparare. Purtroppo comprarne una potrebbe svuotare il tuo conto in banca.",
MigrantShip_CM0_Name,Minas Gerais 90K,
MigrantShip_CM0_Description,La 90K è l'unico modello di trasporto interplanetario a essere stato progettato usando gli algoritmi di analisi delle opinioni del pubblico.,
MigrantShip_CM1_Name,Atacama 505,
MigrantShip_CM1_Description,Devi trasportare merci con stile? La più grande stiva di carico della Atacama può essere convertita in una sala da ballo.,
MigrantShip_CM2_Name,Clipper AXQ,
MigrantShip_CM2_Description,La Clipper ha avuto diversi spot famosi in cui un bel capitano corteggiava delle belle cyborg nella sua spaziosa suite.,
MigrantShip_CL0_Name,Pacifica UltraLiner,
MigrantShip_CL0_Description,"Sulla rotta di Titano, ai passeggeri piace la possibilità di poter osservare fuori dai VistaFinestrini... il vuoto cosmico.",
MigrantShip_CL1_Name,Montane Prime ,
MigrantShip_CL1_Description,"Visto che sfoggia ben tre ristoranti e una piscina riscaldata, è facile giustificare l'impressionante prezzo del biglietto per salire a bordo della Prime.",
MigrantShip_CL2_Name,Aramis 9090,
MigrantShip_CL2_Description,Gli interni sfoggiano un intricato set di stanza interconnesse che rendono perfetta l'Aramis per le crociere a tema cena con delitto.,
MigrantShip_DS0_Name,Kepler Cortoraggio,
MigrantShip_DS0_Description,Migliaia di Kepler volano tra Titano e la Cintura ogni settimana. Gli equipaggi spesso fanno a gara a chi ne avvista di più.,
MigrantShip_DS1_Name,Staggard X-M17,
MigrantShip_DS1_Description,"Anche se viene pubblicizzata come una nave da 3 persone, le compagnie minerarie sono famose per riuscire a farne stare fino a 10 nella X-M17.",
MigrantShip_DS2_Name,Khan Braccioferro,
MigrantShip_DS2_Description,La Khan Incorporated era la più grande compagnia di estrazione di gas prima che brevettassero i loro design per navi specializzate.,
MigrantShip_DM0_Name,Reddy M-Type,
MigrantShip_DM0_Description,Usate spesso per dare il cambio alle stazioni minerarie. I suoi interni sono progettati per smorzare le rivolte lavorative e gli ammutinamenti.,
MigrantShip_DM1_Name,Gaspra 700,
MigrantShip_DM1_Description,"Solida e affidabile... se viene installata una serie di modifiche di terze parti, si intende.",
MigrantShip_DM2_Name,L-22 Reynard,
MigrantShip_DM2_Description,La mancanza di stabilizzatori sulla Reynard rende ogni attracco una sfida nauseante.,
MigrantShip_DL0_Name,Vesta HT,
MigrantShip_DL0_Description,La compagnia Vesta afferma che la HT può evacuare una miniera al collasso in meno di 35 minuti. Nessuno lo ha ancora provato.,
MigrantShip_DL1_Name,Pioneer GigaMark,
MigrantShip_DL1_Description,I minatori della Cintura installano delle raffinerie di carburante sulle loro Pioneer. Possono stare in volo per anni...o almeno finché non finisce il cibo.,
MigrantShip_DL2_Name,Mori H,
MigrantShip_DL2_Description,Le imbarcazioni Mori hanno questa caratteristica unica che permette al capitano di gettare 'esplosivamente' il carico... inclusi i passeggeri.,
MigrantShip_CSS0_Name,Trasporto leggero 'Shimmer',
MigrantShip_CSS0_Description,Una classico da lavoro tra Saturno e le sue lune.,
MigrantShip_CSS1_Name,Skywaymax 21,
MigrantShip_CSS1_Description,Un equipaggio di due può pilotare questa chiatta da soli. A volte le compagnie assicurative mandano un terzo ben armato per sorvergliarli.,
MigrantShip_CSS2_Name,Trenton E-Class,
