Key,SourceString,Comment
ActionKeySettings_Overrides_RMB,RMB,
Loading_Loading,Caricamento,
Loading_PressAnyKey,Premi un tasto per continuare,
Loading_Codex_Title,Codex,
Loading_Codex_1,L'atmosfera pesante di Titano e il suo sole artificiale l'hanno reso il solo luogo nel sistema solare ad avere delle rovine di un'antica civiltà ancora intatte.,
WorkerWindow_Title,Gestione Impiegati,
WorkerWindow_Description,Gli [employees] eseguono i tuoi lavori. \nI [citizens] abitano la tua Corporazione.,
WorkerWindow_TempTaskExplanation,Gli [employees] senza un lavoro a tempo pieno lavoreranno tutti i compiti temporanei disponibli.,
WorkerWindow_CreateWorkersExplanation,Spendi Artefatti a una [device:DEVICE_TRAININGSTATION] o a un Centro di conversione per convertire *Cittadini in Impiegati*.,
WorkerWindow_StatsSubtitle,Stato attuale:,
WorkerWindow_IdleCountLabel,Inattivo,
WorkerWindow_TempJobCountLabel,Lavoro temporaneo,
WorkerWindow_FullTimeJobCountLabel,Lavoro a tempo pieno,
WorkerWindow_InShipCountLabel,Nelle Navi,
WorkerWindow_TotalLaborerCountLabel,Impiegati totali,
WorkerWindow_Population,Popolazione,
WorkerWindow_InTraining,In addestramento,
WorkerWindow_TempJobCategoryTitle,Lavori temporanei,
WorkerWindow_FullTimeJobCategoryTitle,Lavori a tempo pieno,
WorkerWindow_InShipJobCategoryTitle,Navi,
ConvertWorkerTooltip_CanConvert,Possibile convertire,
ConvertWorkerTooltip_CannotConvert,Impossibile convertire,
ConvertWorkerTooltip_ConvertCost,Costo conversione:,
WorkerWindow_BuyButton_Label,Impiegati in addestramento,
WorkerWindow_BuyButton_CostFormat,[credits:{Credits}],
WorkerWindow_BuyButton_NoPopulation,Non hai [citizens] da convertire. Acquisici [citizens] dalle Navi Migranti.,
WorkerWindow_BuyButton_NoTrainingSlots,Non hai Dispositivi di conversione per addestrare i [citizens]. Costruisci una [device:DEVICE_TRAININGSTATION].,
WorkerWindow_BuyButton_FullTrainingSlots,Nessun spazio conversione disponibile per addestrare [citizens].,
WorkerWindow_BuyButton_NotEnoughResources,Non puoi permetterti di convertire un [citizen] in [employee].,
WorkerWindow_BuyButton_NotEnoughSupply,"Non puoi supportare altri [employees], costruisci altre [device:DEVICE_TRAININGSTATION]",
WorkerWindow_BuyButton_NoPower,Impossibile addestrare l'[employee] mentre l'Energia è offline.,
WorkerWindow_BuyButton_Success,Addestra un [citizen] a diventare [employee].,
WorkerWindow_CurrentPopulation,Cittadini:,
WorkerWindow_Working,Al lavoro:,
WorkerWindow_Idle,Inattivi:,
WorkerWindow_TrainingCount,In addestramento:,
WorkerWindow_WorkerCount,Impiegati:,
WorkerWindow_ScheduledTasks,Compiti in programma,
WorkerWindow_Workers,Impiegati,
WorkerWindow_NoWorkers,Senza Impiegati,
WorkerWindow_NoWorkersInShips,Nessun Impiegato nelle Navi,
WorkerWindow_NoScheduledTasks,Nessun compito in programma,
WorkerWindow_Checklist_Title,Requisiti:,
WorkerWindow_Checklist_LivingSpace,Costruisci\nSpazio\nabitativo,
WorkerWindow_Checklist_Population,Ottieni migranti,
WorkerWindow_Checklist_ConversionCapsule,Costruisci\nCapsule di\nconversione,
WorkerWindow_DragDropExplanation,Trascina le linee dei lavori per cambiare le priorità degli Impiegati:,
WorkerTask_General_Name,Generale,
WorkerTask_General_Description,Generale,
WorkerTask_Transportation_Name,Trasporti,
WorkerTask_Transportation_Description,Trasporti,
WorkerTask_Construction_Name,Costruzione,
WorkerTask_Construction_Description,Costruzione,
WorkerTask_Fabrication_Name,Fabricazione,
WorkerTask_Fabrication_Description,Fabricazione,
WorkerTask_ResourceProcessing_Name,Lavorazione Risorse,
WorkerTask_ResourceProcessing_Description,Lavorazione Risorse,
WorkerTask_Research_Name,Ricerca,
WorkerTask_Research_Description,Ricerca,
WorkerTask_MilitaryGunner_Name,Military - Gunner,
WorkerTask_MilitaryGunner_Description,Military - Gunner,
WorkerTask_MilitaryGeneral_Name,Military - General,
WorkerTask_MilitaryGeneral_Description,Military - General,
WorkerTask_Office_Name,Ufficio,
WorkerTask_Office_Description,Ufficio,
WorkerTask_Mining_Name,Miniera,
WorkerTask_Mining_Description,Miniera,
WorkerAllocation_TooltipFormat,Imposta gli [employees] a {WorkerCount}.,
WorkerAllocation_WorkersAssigned,Impiegati assegnati:,
TopLocationTab_City,Citta',
TopLocationTab_Shipyard,Cantiere,
TopLocationTab_Factory,Fabbrica,
TopLocationTab_HQ,QG,
TopLocationTab_CommandCenter,Comando,
TopLocationTab_Combat,Combattimento,
TopLocationTab_BackToCity,Ritorna alla Città,
LogWindow_Title,Log,
BuildingInterior_FloorSelectionTitle,Cambia piano,
BuildingInterior_CombatFloorButtonLabel,Piano di combattimento,
BuildingInterior_CombatFloorButtonTooltip,Mostra il *Piano di combattimento*,
BuildingInterior_Floor0ButtonLabel,Piano terra,
BuildingInterior_Floor0ButtonTooltip,Mostra il *Livello 1*,
BuildingInterior_Floor1ButtonLabel,1° piano,
BuildingInterior_Floor1ButtonTooltip,Mostra il *Livello 2*,
BuildingInterior_Floor2ButtonLabel,2° piano,
BuildingInterior_Floor2ButtonTooltip,Mostra il *Livello 3*,
BuildingInterior_CombatFloorInaccessibleTooltip,Piano di combattimento disattivato nell'*Early Access*.,
BuildingInterior_NoRegularFloorTooltip,I *Centri di comando* non hanno piani regolari.,
MigrantWindow_Title,Migrazioni extra-mondo,
MigrantWindow_DescriptionBeforeUnlock,"Sblocca l'*Astroporto* per accedere alle *Navi Migranti* che possono essere acquistate con l'[influence].\nLe Navi arrivano da diversi pianeti, e portano\n[citizens], [minerals] e [isotopes].",
MigrantWindow_Explanation,"Scambia [influence] con i contenuti delle Navi Migranti. \nLe Navi possono contenere [citizens], [minerals] e [isotopes].",
MigrantWindow_AvailablePopulationSpace,Spazio abitativo,
MigrantWindow_CurrentInfluence,Influenza,
MigrantWindow_LaneStatusEnRoute,In arrivo,
MigrantWindow_LaneStatusDocked,Attraccata,
MigrantWindow_LaneStatusDelivering,In consegna,
MigrantWindow_IncomingShipsColumn,Navi in arrivo,
MigrantWindow_Sold,Venduta,
MigrantWindow_NoBids,Non reclamata,
MigrantWindow_NoMigrants,Nessuno,
MigrantWindow_NoAuctionPhase_Title,In viaggio,
MigrantWindow_NoAuctionPhase_IncomingShipCountFormat,"{ShipsList} {ShipTypeCount}|plural(one=Nave Migranti, other=Navi Migranti) sono in rotta verso la Stazione spaziale del Consiglio.",
MigrantWindow_NoAuctionPhase_Description,Prepara Spazio abitativo e Influenza se vuoi reclamare dei migranti.,
MigrantWindow_OpenAuctionPhase_Title,Reclama Navi,
MigrantWindow_ClosedAuctionPhase_Title,Risultati,
MigrantWindow_TimeLeftFormat,{Time},
MigrantWindow_CannotBid_NoLivingSpaceReason,*Spazio abitativo*\ninsufficiente,
MigrantWindow_CannotBid_NoResourceSpaceReason,*Stoccaggio Astroporto*\ninsufficiente,
MigrantWindow_CannotBid_NotEnoughInfluenceReason,*Influenza* insufficiente,
MigrantWindow_Cargo,Carico:,
MigrantWindow_ConfirmChoiceButtonLabel,Conferma scelta,
MigrantWindow_MigrantStorage,Stoccaggio Astroporto,
MigrantWindow_MigrantStorageShort,Astroporto,
MigrantWindow_ShipSizeCount_Format,*{ShipCount} {ShipSize}*,
MigrantWindow_ShipSize_Small,Piccola,
MigrantWindow_ShipSize_Medium,Media,
MigrantWindow_ShipSize_Large,Grande,
MigrantWindow_ShipSize_ExtraLarge,Molto grande,
MigrantLane_LaneEarth_Name,Terra,
MigrantLane_LaneVenus_Name,Venere,
MigrantLane_LaneMars_Name,Marte,
MigrantLane_LaneJupiter_Name,Giove,
MigrantLane_LaneMoon_Name,Luna,
MigrantShip_Lane0_Ship1A_Name,MSS Tigris,
MigrantShip_Lane0_Ship1A_Description,Le navi marziane come la Tigris sono un misto tra un mercantile e un trasporto corazzato.,
MigrantShip_Lane0_Ship2A_Name,MSS Athena,
MigrantShip_Lane0_Ship2A_Description,"Marte continua a essere innovativo nel campo dei trasporti ibridi, equamente validi per personale e carico.",
MigrantShip_Lane0_Ship3A_Name,MSS Freyja,
MigrantShip_Lane0_Ship3A_Description,La più grande della sua classe.,
MigrantShip_Lane1_Ship1B_Name,JP Kaito,
MigrantShip_Lane1_Ship1B_Description,Un vecchio mercantile ferrovecchio.,
MigrantShip_Lane1_Ship2B_Name,JP Hana,
MigrantShip_Lane1_Ship2B_Description,"Un veicolo da trasporto a energia ibrida, con la più elevata efficienza di carburante.",
MigrantShip_Lane1_Ship3B_Name,CND Amplified,
MigrantShip_Lane1_Ship3B_Description,"L'ultima versione della nave da trasporto originale modello CND, aggiornata con le ultime richieste dei consumatori.",
MigrantShip_Lane2_Ship1C_Name,Hornet II,
MigrantShip_Lane2_Ship1C_Description,"Un veicolo ex-militare, catturato e riconfigurato per il carico.",
MigrantShip_Lane2_Ship2C_Name,Cadence,
MigrantShip_Lane2_Ship2C_Description,"Un elegante incrociatore, probabilmente prodotto nei cantieri lunari.",
MigrantShip_Lane2_Ship3C_Name,Nave da crociera 'Melody',
MigrantShip_Lane2_Ship3C_Description,"Sull'onda delle vecchie crociere sul mare della Terra antica, la 'Melody' sfoggia il meglio in comfort e stile.",
MigrantShip_Lane3_Ship1D_Name,Nautilus,
MigrantShip_Lane3_Ship1D_Description,Un ex veicolo scientifico che ha esplorato l'estremità della galassia.,
MigrantShip_Lane3_Ship2D_Name,TRS Pupa,
MigrantShip_Lane3_Ship2D_Description,"Un trasporto commerciale, non inteso per l'uso pubblico.",
MigrantShip_Lane3_Ship3D_Name,Nave prigione 'New Life',
MigrantShip_Lane3_Ship3D_Description,"Un trasporto rifiuti riconfigurato, come di consueto per le imbarcazioni prigione. La sua estrema età l'ha obbligato al ritiro e i suoi occupanti sono stati portati su Titano per una nuova vita, che lo vogliano o no.",
MigrantShip_Lane4_ShipCargoShip1_Name,Trasporto leggero 'Shimmer',
MigrantShip_Lane4_ShipCargoShip1_Description,Una classico da lavoro tra Saturno e le sue lune.,
MigrantShip_Lane4_ShipCargoShip2_Name,SCV 'Narwhal',
MigrantShip_Lane4_ShipCargoShip2_Description,I trasporti più grandi sono una naturale evoluzione delle più vecchie navi carico della vecchia Terra. Motori appiccicati a dei container e lanciati nel sistema solare.,
MigrantShip_Lane4_ShipCargoShip3_Name,Trasporto pesante 'Ceti',
MigrantShip_Lane4_ShipCargoShip3_Description,"La classe più grande di navi da trasporto, come la *Ceti*, può portare abbastanza risorse per sostenere una piccola colonia per anni. Sempre che la suddetta colonia se le possa permettere.",
Tech_TECH NONEOREUNKNOWN,Sconosciuto,
Tech_TECH_RED_Name,Militare,
Tech_TECH_YELLOW_Name,Economica,
Tech_TECH_BLUE_Name,Controllo,
RepairButtonTooltip_Unknown,Impossibile riparare: ragione sconosciuta,
RepairButtonTooltip_FullHealth,Impossibile riparare l'Edificio in *piena salute*.,
RepairButtonTooltip_UnderConstruction,Impossibile riparare l'Edificio in costruzione.,
RepairButtonTooltip_CannotMeetCosts,*Non puoi permetterti* i costi di riparazione.,
RepairButtonTooltip_AlreadyHaveRepairTask,Già in riparazione.,
RepairButtonTooltip_Success,Clicca per assegnare un compito di riparazione. Le riparazioni costano Crediti nel tempo per essere completate.,
RepairButtonTooltip_HealthFormat,{HP} punti Salute,
Resource_RESOURCE_CREDIT_Name,Crediti,
Resource_RESOURCE_STORABLE_START_Name,Minerali non raffinati,The key is because the enum is the same value...
Resource_RESOURCE_UNREFINED_MINERALS_Name,Minerali non raffinati,
Resource_RESOURCE_MINERALS_Name,Minerali,
Resource_RESOURCE_MINERALS_Description,"I *Minerali* sono i materiali di base per la costruzione su Titano. Possono essere usati per costruire Dispositivi, Edifici e molto altro.",
Resource_RESOURCE_UNREFINED_ISOTOPES_Name,Isotopi non raffinati,
Resource_RESOURCE_UNSTABLE_ISOTOPES_Name,Isotopi instabili,
Resource_RESOURCE_ISOTOPES_Name,Isotopi,
Resource_RESOURCE_ISOTOPES_Description,Gli *Isotopi* sono usati per costruire gli Edifici più tecnologici.,
Resource_RESOURCE_WASTE_Name,Rifiuti,
Resource_RESOURCE_WASTE_Description,"I *Rifiuti* sono un prodotto secondario di molti processi industriale. Possono essere bruciati negli *Inceneritori*, producendo un pericoloso inquinamento.",
Resource_RESOURCE_WASTE_TOXIC_Name,Rifiuti tossici,
Resource_RESOURCE_RED_ARTIFACT_Name,"{Count}|plural(one=Artefatto rosso,other=Artefatti rossi)",
Resource_RESOURCE_BLUE_ARTIFACT_Name,"{Count}|plural(one=Artefatto blu,other=Artefatti blu)",
Resource_RESOURCE_YELLOW_ARTIFACT_Name,"{Count}|plural(one=Artefatto giallo,other=Artefatti gialli)",
Resource_RESOURCE_INFLUENCE_Name,Influenza,
Resource_RESOURCE_NONE_Name,Disponibile,
Generic_ListItem_Any,"{First}, {Second}",List of items
Generic_ListItem_Last,{First} e {Second},Last entry in a list of items
Generic_ResourceFormat,{Amount} {Resource},
Generic_CancelButtonLabel,Annulla,
Generic_Duration_DaysFormat_Long,"{Days} {Days}|plural(one=ora,other=ore)",
Generic_Duration_DaysFormat_Short,"{Days} {Days}|plural(one=o,other=o)",
Generic_Duration_HoursFormat_Long,"{Hours} {Hours}|plural(one=minuto,other=minuti)",
Generic_Duration_HoursFormat_Short,"{Hours} {Hours}|plural(one=m,other=m)",
Generic_Duration_MinutesFormat_Long,"{Minutes} {Minutes}|plural(one=secondo,other=secondi)",
Generic_Duration_MinutesFormat_Short,"{Minutes} {Minutes}|plural(one=s,other=s)",
Generic_Duration_Instant,Completo,
Generic_Duration_HoursMinutesFormat,{Hours} {Minutes},
Generic_Duration_DaysHoursMinutesFormat,{Days} {Hours} {Minutes},
Job_JOBTYPE_NONE_Name,Inattivo,
Job_JOBTYPE_CONSTRUCTION_WORKERDELIVERY_Name,Consegna di costruzione,
Job_JOBTYPE_DELIVERY_Name,Consegna genelare,
JobHeader_JOBTYPE_DEVICE_CONSTRUCTION_Name,Costruisce *{Device}*,
JobConstructing_JOBTYPE_DEVICE_CONSTRUCTION_Name,Sta costruendo *{Device}*,
Job_JOBTYPE_DEVICE_CONSTRUCTION_Name,Costruisce *{Device}* (Porta *{Qty}* *{Resource}* da *{FromBuilding}*),
Job_JOBTYPE_DEVICE_INSTALL_Name,,
Job_JOBTYPE_DEVICE_DISMANTLE_Name,Sta smantellando Dispositivo,
Job_JOBTYPE_DEVICE_REPAIR_Name,Sta riparando Dispositivo,
Job_JOBTYPE_MINEBYHAND_Name,Estrae a mano,
Job_JOBTYPE_SHIP_CONSTRUCTION_Name,Costruzione Nave,
Job_JOBTYPE_STORAGE_Name,Stoccaggio,
JobHeader_JOBTYPE_TILE_COMPLETION_Name,Sta costruendo *{Building}*,
Job_JOBTYPE_TILE_COMPLETION_Name,Sta costruendo *{Building}*,
JobHeader_JOBTYPE_TILE_CONSTRUCTION_Name,Costruisce *{Building}*,
Job_JOBTYPE_TILE_CONSTRUCTION_Name,Costruisce *{Building}* (Porta *{Qty}* *{Resource}* da *{FromBuilding}*),
Job_JOBTYPE_RUIN_DEMOLITION_Name,*Recupera* Rovina,
Job_JOBTYPE_TILE_DEMOLITION_Name,*Recupera* Rovina,
Job_JOBTYPE_TILE_DEMOLITION_NameB,*Distrugge* Rovina,
Job_JOBTYPE_TILE_DEMOLITION_Building_Name,*Smantella* {BuildingName},
Job_JOBTYPE_TILE_REPAIR_Name,Sta riparando Edificio,
Job_JOBTYPE_TILE_REPAIR_COMPLETION_Name,Sta riparando Edificio,
Job_JOBTYPE_TRADE_Name,Commercia,
Job_JOBTYPE_TRUCK_COMPLETION_Name,Completa Camion,
Job_JOBTYPE_TRUCK_CONSTRUCTION_Name,Sta costruendo Camion,
Job_JOBTYPE_SURVEY_Name,*Ispeziona* Rovina,
Job_JOBTYPE_SALVAGE_Name,*Recupera* Rovina,
Job_JOBTYPE_DISSECT_Name,*Riesuma* Rovina,
Job_JOBTYPE_POP_SLEEP_Name,Dorme,
Job_JOBTYPE_WORKER_HEAL_Name,Guarisce,
Job_JOBTYPE_WORKER_OPERATE_Name,Opera,
Job_JOBTYPE_POP_CONVERT_Name,Converte [citizen] a [employee],
JobCategory_,,
JobCategory_Construction_Name,Costruzione,
JobCategory_Repair_Name,Ripara,
JobCategory_MoveResources_Name,Sposta Risorse,
JobCategory_RuinSurvey_Name,Ispeziona Rovine,
JobCategory_RuinSalvage_Name,Recupera Rovine,
JobCategory_RuinExtract_Name,Riesuma Rovine,
JobCategory_Dismantle_Name,Smantella,
JobCategory_RemoveWaste_Name,Pulisce Rifiuti,
Job_Paused,In pausa,
Job_Pause,Pausa,
Job_Cancel,Annulla,
Job_Resume,Riprendi,
Worker_PickingUpResources_ForDevice,Va a prendere *{Qty}* *{Resource}* per *{Device}* in *{Building}* da *{FromBuilding}*,
Worker_DeliveringResources_ToDevice,Consegna *{Qty}* *{Resource}* a *{Device}* in *{Building}*,
Worker_Constructing_Device,Sta costruendo *{Device}* in *{Building}*,
Worker_PickingResources_ForBuilding,Va a prendere *{Qty}* *{Resource}* per *{Building}* da *{FromBuilding}*,
Worker_DeliveringResources_ToBuilding,Consegna *{Qty}* *{Resource}* a *{Building}*,
Worker_Constructing_Building,Sta costruendo *{Building}*,
Worker_WalkingTo_SalvagingRuin,Cammina verso la Rovina per *Recuperare* i suoi contenuti,
Worker_SalvagingRuin,*Recupera* i contenuti della Rovina,
Worker_WalkingTo_DestroyRuin,Cammina verso la Rovina per *distruggerla*,
Worker_DestroyRuin,*Distrugge* la Rovina,
Worker_WalkingTo_SurveyingRuin,Cammina verso la Rovina per *Ispezionarla*,
Worker_SurveyingRuin,*Ispezione* della Rovina,
Worker_WalkingTo_ExtractingRuin,Cammina verso la Rovina per *Riesumare* i suoi contenuti,
Worker_ExtractingRuin,*Riesuma* i contenuti della Rovina,
Tutorial_IconTooltip,Fai questo dopo!,
WinLoseScreen_WinTitle,Vittoria!,
WinLoseScreen_WinReason_DefeatRebels,Tutti i Ribelli sono stati sconfitti,
WinLoseScreen_LoseTitle,Game Over,
WinLoseScreen_LoseReason_HQDestroyed,Il Quartier generale è stato distrutto,
WinLoseScreen_LoseReason_NoWorkersLeft,Nessun lavoratore rimasto,
WinLoseScreen_MarketCap,Limite mercato,
WinLoseScreen_MarketCapFormat,{MarketCap} milioni di Crediti,
WinLoseScreen_Playtime,Tempo,
WinLoseScreen_DetailsButton,Dettagli,
WinLoseScreen_ContinueQuestion,Continuare in Modalità infinita?,
WinLoseScreen_ContinueButton,Continua,
WinLoseScreen_QuitButton,Esci al menu principale,
PollutionIndicator_Level0,Pericoloso,
PollutionIndicator_Level0_Tooltip,Livello Inquinamento: *Pericoloso*\nLa popolazione si ammalerà e morirà.,
PollutionIndicator_Level1,Pessimo,
PollutionIndicator_Level1_Tooltip,Livello Inquinamento: *Pessimo*\nLa popolazione ne sarà negativamente colpita.,
PollutionIndicator_Level2,OK,
PollutionIndicator_Level2_Tooltip,Livello Inquinamento: *Moderato*\nÈ una giornata nebbiosa in paradiso.,
PollutionIndicator_Level3,Buono,
PollutionIndicator_Level3_Tooltip,Livello Inquinamento: *Buono*\nUn po' di smog non ha fatto mai male a nessuno.,
UILog_Population_Converted,1 nuovo Impiegato convertito,
UILog_Migrant10,Nuovi migranti in arrivo tra *10 ore*.,
UILog_Migrant5,Nuovi migranti in arrivo tra *5 ore*.,
UILog_Migrant1,Nuovi migranti in arrivo tra *1 ore*.,
UILog_MigrantBiddingOpen,Asta migranti aperta.,
UILog_MigrantBiddingClosed,Asta migranti chiusa.,
UILog_BuildingConstructionComplete,Edificio *{Building}* costruzione completata,
UILog_BuildingUpgradeComplete,Edificio *{Building}* miglioramento completato,
UILog_BuildingJoinComplete,Edificio *{Building}* connessione completata,
UILog_DeviceConstructionComplete,Dispositivo *{Device}* costruzione completata,
UILog_NotEnoughResources,Risorse insufficienti per completare l'azione,
UILog_MigrantAuctionWon,Puntata su '{ShipName}' *riuscita*!,
UILog_MigrantAuctionLost,Puntata su '{ShipName}' non riuscita. Il Consiglio rimanda indietro {Bid} Influenza puntata.,
UILog_BuildingSurveyComplete_None,Ispezione completata. *{Building}* non contiene nulla.,
UILog_BuildingSurveyComplete_Resources,Ispezione completata. *{Building}* contiene {Resources}.,
UILog_BuildingSurveyComplete_Tech,Ispezione completata. *{Building}* contiene {TechAmount} {TechType}.,
UILog_BuildingDismantleComplete_FoundResources,"Finito di recuperare *{Building}*, guadagnato {Resources}",
UILog_BuildingDismantleComplete_NoResources,"Finito di recuperare *{Building}*, ma *nessuna Risorsa* trovata.",
UILog_BuildingDestroyComplete,"Finito di distruggere *{Building}*, guadagnato nessuna Risorsa.",
UILog_BuildingStudyComplete_FoundTech,"Finito di studiare *{Building}*, guadagnato *{TechAmount} {TechType}*.",
UILog_BuildingStudyComplete_NoTech,"Finito di studiare *{Building}*, ma nessun *Artefatto* trovato.",
UILog_Council_BuyMinerals,Scambiato {Influence} Influenza con il *Consiglio* per {Amount} Minerali,
UILog_Council_BuyIsotopes,Scambiato {Influence} Influenza con il *Consiglio* per {Amount} Isotopi,
UILog_Council_SellMinerals,Scambiato {Amount} Minerali con il Consiglio per {Influence}.,
UILog_Council_SellIsotopes,Scambiato {Amount} Isotopi con il Consiglio per {Influence}.,
UIEventLog_Dialog_Tooltip,*Clic destro* per chiudere.,
UIEventLog_Resources_Tooltip,"*Clic sinistro* per andare alle Rovine, *Clic destro* per chiudere.",
UIEventLog_Resources_SurveyComplete,Ispezione completata,
UIEventLog_Resources_RedTechTitle,*Artefatto rosso* scoperto!,
UIEventLog_Resources_RedTechDescription,*Riesuma* per acquisire l'Artefatto scoperto.,
UIEventLog_Resources_MineralsTitle,*Minerali* scoperti!,
UIEventLog_Resources_MineralsDescription,*Recupera* per acquisire le risorse scoperte.,
UIEventLog_Resources_IsotopesTitle,*Isotopi* scoperti!,
UIEventLog_Resources_IsotopesDescription,*Recupera* per acquisire le risorse scoperte.,
UIEventLog_StartCombat_Title,Pagare Bond di guerra?,
UIEventLog_StartCombat_Description,"Una delle tue navi, *{PlayerShipName}* è a raggio della *{EnemyShipName}*. Vuoi pagare il *Bond di guerra* richiesto e iniziare il combattimento?",
UIEventLog_StartCombat_ViewCombatButtonLabel,Visualizza Combattimento,
UIEventLog_StartCombat_Vs,Vs.,
UIEventLog_PlayAudioButtonLabel,Riproduci audio,
UIEventLog_PauseAudioButtonLabel,Metti in pausa audio,
UIEventLog_ReplayAudioButtonLabel,Ripeti audio,
UIEventLog_ExpandButtonLabel,Espandi,
UIEventLog_GoToLocationButtonLabel,Vai al luogo,
UIEventLog_Test_Title,Un evento di test,
UIEventLog_Test_Subtitle,Solo un test...,
UIEventLog_Test_Body,"Nam id efficitur lectus. Nullam arcu libero, tempus ac faucibus id, tincidunt vel justo. Maecenas eu hendrerit leo. Quisque a felis interdum, ultricies purus quis, rhoncus lorem. Nulla sodales sapien non dui euismod malesuada. Nullam tincidunt sapien gravida tortor porta, sed fermentum augue auctor. Donec sed diam magna. Praesent consectetur nisl suscipit rhoncus vehicula. Integer eleifend tellus et libero varius, id finibus risus vestibulum. Aliquam erat volutpat. Sed aliquet tortor quis nisl blandit malesuada. Integer nunc elit, molestie non convallis suscipit, lacinia interdum dolor. Proin commodo orci vitae enim posuere, viverra euismod leo facilisis.",
UIEventLog_Tutorial_Tip,Nuova Direttiva!,
UIEventLog_Tutorial_Skip,Salta passaggio,
UIEventLog_Tutorial_SkipAll,Salta tutti i tutorial,
UIEventLog_Tutorial_Complete,Completo,
UIEventLog_EndlessInfo_RebelCampsLeft,Campi Ribelli rimasti,
UIEventLog_EndlessInfo_RebelCampsLeftFormat,"{Number} {Number}|plural(one=Campo,other=Campi)",
UIEventLog_EndlessInfo_NextWave,Prossimo attacco nemico,
UIEventLog_EndlessInfo_AttackActive,In arrivo,
UIEventLog_PopulationDiedFormat,{Name} è morto,
UIEventLog_WorkerDiedFormat,{Name} è morto,
TimeFormat_DaysAgoShort,{Day}g fa,
TimeFormat_HoursAgoShort,{Hour}o fa,
TimeFormat_MinutesAgoShort,{Minute}m fa,
TimeFormat_Now,ora,
GridNumber_0_Name,Rete #1,
GridNumber_1_Name,Rete #2,
GridNumber_2_Name,Rete #3,
GridNumber_3_Name,Rete #4,
GridNumber_4_Name,Rete #5,
GridNumber_5_Name,Rete #6,
GridNumber_6_Name,Rete #7,
GridNumber_7_Name,Rete #8,
GridNumber_8_Name,Rete #9,
GridNumber_9_Name,Rete #10,
GridNumber_10_Name,Rete #11,
GridNumber_11_Name,Rete #12,
GridNumber_12_Name,Rete #13,
GridNumber_13_Name,Rete #14,
4ridNumber_14_Name,Rete #15,
GridNumber_15_Name,Rete #16,
GridNumber_16_Name,Rete #17,
GridNumber_17_Name,Rete #18,
GridNumber_18_Name,Rete #19,
GridNumber_19_Name,Rete #20,
GridNumber_20_Name,Rete #21,
GridNumber_21_Name,Rete #22,
GridNumber_22_Name,Rete #23,
GridNumber_23_Name,Rete #24,
BugReporter_Title,Modulo segnalazione bug,
BugReporter_Description,Grazie per il tempo dedicatoci a segnalarci un bug o un feedback. Leggiamo ogni commento!,
BugReporter_Comment,Commento:,
BugReporter_ReportType,Tipo segnalazione:,
BugReporter_IsBugButtonLabel,Bug,
BugReporter_IsFeedbackButtonLabel,Feedback,
BugReporter_Severity,Gravità:,
BugReporter_SendingReport,Invio segnalazione,
BugReporter_Success,Segnalazione ricevuta!\nGrazie!,
BugReporter_Fail,Invio segnalazione fallita.\nRiprova più tardi.,
BugReporter_SendButtonLabel,Invia,
BugReporter_CancelButtonLabel,Annulla,
BugReporter_IncludeScreenshotLabel,Allega screenshot,
BugReporter_RetakeScreenshotLabel,Riprendi screenshot,
